#Day Of Year:,254
#Event Date:,09/10/2020 08:35:43
#Original NetCDF file:,ORGLM-L2-LCFAG17s20202540835400e20202540836000c20202540836027.nc
#Platform:,G17
#Satellite (lat/lon/height):,0.0 / -137.199997 / 35786.02km
#Event Info:,
#Description:,
#Date Archived:,09/15/2020 19:01:28
#URL:,https://neo-bolide.ndc.nasa.gov
 
time (ms),longitude,latitude,energy (joules)
1599726943414,-149.01345825195312,33.63361358642578,2.284909941687355e-15
1599726943419,-149.01345825195312,33.63358688354492,2.284909941687355e-15
1599726943421,-149.013427734375,33.6335563659668,2.484885936969733e-15
1599726943422,-149.01341247558594,33.63352966308594,2.7848499298932998e-15
1599726943424,-149.01339721679688,33.63350296020508,2.8848379275344887e-15
1599726943427,-149.01336669921875,33.63347625732422,2.384897939328544e-15
1599726943429,-149.0133819580078,33.63349533081055,2.284909941687355e-15
1599726943430,-149.01339721679688,33.63352966308594,2.5848739346109218e-15
1599726943432,-149.01339721679688,33.633567810058594,2.6848619322521108e-15
1599726943434,-149.01341247558594,33.633602142333984,3.1848019204580557e-15
1599726943437,-149.013427734375,33.63364028930664,2.9848259251756777e-15
1599726943439,-149.01344299316406,33.6336555480957,2.9848259251756777e-15
1599726943440,-149.0134735107422,33.63365936279297,2.384897939328544e-15
1599726943442,-149.01348876953125,33.633663177490234,2.484885936969733e-15
1599726943444,-149.01351928710938,33.6336669921875,2.6848619322521108e-15
1599726943447,-149.01353454589844,33.633670806884766,2.6848619322521108e-15
1599726943448,-149.01351928710938,33.633663177490234,2.484885936969733e-15
1599726943450,-149.01348876953125,33.6336555480957,2.384897939328544e-15
1599726943452,-149.0134735107422,33.633644104003906,2.084933946404977e-15
1599726943454,-149.01344299316406,33.633636474609375,2.7848499298932998e-15
1599726943456,-149.01341247558594,33.63362503051758,2.8848379275344887e-15
1599726943458,-149.01341247558594,33.633628845214844,2.7848499298932998e-15
1599726943460,-149.01344299316406,33.633636474609375,2.8848379275344887e-15
1599726943462,-149.0134735107422,33.63364791870117,3.0848139228168667e-15
1599726943464,-149.0135040283203,33.63365936279297,2.7848499298932998e-15
1599726943466,-149.01353454589844,33.6336669921875,2.484885936969733e-15
1599726943468,-149.01353454589844,33.6336555480957,2.484885936969733e-15
1599726943470,-149.0135040283203,33.63362503051758,3.1848019204580557e-15
1599726943472,-149.01348876953125,33.63359832763672,3.1848019204580557e-15
1599726943474,-149.0134735107422,33.633567810058594,2.6848619322521108e-15
1599726943476,-149.01344299316406,33.633541107177734,2.184921944046166e-15
1599726943478,-149.01344299316406,33.633541107177734,2.5848739346109218e-15
1599726943480,-149.013427734375,33.63356018066406,3.6847419086640006e-15
1599726943482,-149.013427734375,33.63357925415039,3.584753911022812e-15
1599726943484,-149.013427734375,33.633602142333984,2.9848259251756777e-15
1599726943486,-149.013427734375,33.63362121582031,3.0848139228168667e-15
1599726943488,-149.01344299316406,33.633636474609375,2.484885936969733e-15
1599726943490,-149.01345825195312,33.63364028930664,2.6848619322521108e-15
1599726943492,-149.0134735107422,33.63364791870117,2.384897939328544e-15
1599726943494,-149.01348876953125,33.6336555480957,2.6848619322521108e-15
1599726943496,-149.01351928710938,33.63365936279297,2.384897939328544e-15
1599726943498,-149.01351928710938,33.6336669921875,2.484885936969733e-15
1599726943500,-149.01351928710938,33.63367462158203,1.984945948763788e-15
1599726943502,-149.01351928710938,33.63368225097656,2.484885936969733e-15
1599726943504,-149.01351928710938,33.63368606567383,2.7848499298932998e-15
1599726943506,-149.01351928710938,33.63369369506836,2.384897939328544e-15
1599726943508,-149.01351928710938,33.633689880371094,2.284909941687355e-15
1599726943510,-149.01348876953125,33.6336669921875,2.084933946404977e-15
1599726943512,-149.0134735107422,33.63364791870117,2.184921944046166e-15
1599726943514,-149.01344299316406,33.633628845214844,2.6848619322521108e-15
1599726943516,-149.013427734375,33.633609771728516,2.384897939328544e-15
1599726943518,-149.01339721679688,33.633602142333984,2.384897939328544e-15
1599726943520,-149.01339721679688,33.633602142333984,1.78496995348141e-15
1599726943526,-149.0133819580078,33.63360595703125,1.984945948763788e-15
1599726943554,-149.04591369628906,33.556392669677734,4.6846218850758904e-15
1599726943556,-149.00045776367188,33.55534744262695,2.5848739346109218e-15
1599726943558,-149.04673767089844,33.55641555786133,4.5846338874347014e-15
1599726943560,-149.0930633544922,33.557491302490234,3.2847899180992447e-15
1599726943562,-149.09304809570312,33.557498931884766,3.1848019204580557e-15
1599726943564,-149.09303283691406,33.55750274658203,4.1846818968699455e-15
1599726943566,-149.09303283691406,33.55751037597656,3.7847299063051896e-15
1599726943568,-149.093017578125,33.55751419067383,4.5846338874347014e-15
1599726943570,-149.09304809570312,33.55751419067383,5.584513863846591e-15
1599726943572,-149.09307861328125,33.55751037597656,6.184441849693725e-15
1599726943574,-149.09310913085938,33.55751037597656,6.184441849693725e-15
1599726943575,-149.0931396484375,33.55751037597656,5.784489859128969e-15
1599726943578,-149.09315490722656,33.55751037597656,6.984345830823237e-15
1599726943580,-149.0931396484375,33.557518005371094,6.584393840258481e-15
1599726943582,-149.0931396484375,33.557525634765625,7.484285819029182e-15
1599726943583,-149.09312438964844,33.557533264160156,7.784249811952749e-15
1599726943585,-149.09312438964844,33.55754089355469,7.784249811952749e-15
1599726943588,-149.09312438964844,33.55754852294922,7.484285819029182e-15
1599726943590,-149.09312438964844,33.55755615234375,8.184201802517505e-15
1599726943591,-149.09312438964844,33.557559967041016,8.384177797799883e-15
1599726943593,-149.0931396484375,33.55756759643555,8.484165795441072e-15
1599726943596,-149.0931396484375,33.55757522583008,8.784129788364639e-15
1599726943598,-149.09315490722656,33.55757141113281,8.384177797799883e-15
1599726943599,-149.09315490722656,33.55754089355469,9.184081778929395e-15
1599726943601,-149.09315490722656,33.55751037597656,8.984105783647017e-15
1599726943603,-149.09317016601562,33.55747985839844,8.68414179072345e-15
1599726943606,-149.09317016601562,33.55744552612305,8.884117786005828e-15
1599726943607,-149.09317016601562,33.55742263793945,9.184081778929395e-15
1599726943609,-149.0931396484375,33.55742263793945,9.284069776570584e-15
1599726943611,-149.09310913085938,33.55742263793945,9.384057774211773e-15
1599726943613,-149.09307861328125,33.55742263793945,9.184081778929395e-15
1599726943616,-149.0930633544922,33.55742263793945,9.284069776570584e-15
1599726943617,-149.09303283691406,33.55742263793945,8.984105783647017e-15
1599726943619,-149.09304809570312,33.55742645263672,9.883997762417718e-15
1599726943621,-149.0930633544922,33.557430267333984,1.0083973757700096e-14
1599726943623,-149.0930633544922,33.55743408203125,9.284069776570584e-15
1599726943625,-149.09307861328125,33.557437896728516,9.384057774211773e-15
1599726943627,-149.0930938720703,33.55744171142578,9.58403376949415e-15
1599726943629,-149.0930938720703,33.557437896728516,9.384057774211773e-15
1599726943631,-149.0930938720703,33.55743408203125,9.68402176713534e-15
1599726943633,-149.0930938720703,33.557430267333984,9.284069776570584e-15
1599726943635,-149.0930938720703,33.55742645263672,9.983985760058907e-15
1599726943637,-149.0930938720703,33.55741882324219,9.484045771852962e-15
1599726943639,-149.0930938720703,33.55738830566406,9.784009764776529e-15
1599726943641,-149.0930938720703,33.5573616027832,9.883997762417718e-15
1599726943643,-149.0930938720703,33.55733108520508,9.58403376949415e-15
1599726943645,-149.0930938720703,33.55730438232422,8.884117786005828e-15
1599726943647,-149.0930938720703,33.55727767944336,9.384057774211773e-15
1599726943649,-149.09310913085938,33.55730438232422,8.784129788364639e-15
1599726943651,-149.09310913085938,33.55733108520508,9.084093781288206e-15
1599726943653,-149.09312438964844,33.55735778808594,8.884117786005828e-15
1599726943655,-149.09312438964844,33.5573844909668,9.58403376949415e-15
1599726943657,-149.0931396484375,33.557411193847656,9.084093781288206e-15
1599726943659,-149.09312438964844,33.557411193847656,9.784009764776529e-15
1599726943661,-149.09310913085938,33.55740737915039,9.284069776570584e-15
1599726943663,-149.09310913085938,33.55740737915039,9.384057774211773e-15
1599726943665,-149.0930938720703,33.557403564453125,8.58415379308226e-15
1599726943667,-149.09307861328125,33.557403564453125,8.284189800158694e-15
1599726943669,-149.09307861328125,33.55739974975586,9.284069776570584e-15
1599726943671,-149.0930938720703,33.557395935058594,8.484165795441072e-15
1599726943673,-149.0930938720703,33.55739212036133,7.784249811952749e-15
1599726943675,-149.0930938720703,33.55738830566406,7.184321826105615e-15
1599726943677,-149.0930938720703,33.55738830566406,7.484285819029182e-15
1599726943679,-149.09310913085938,33.55740737915039,7.284309823746804e-15
1599726943681,-149.09312438964844,33.55742645263672,6.68438183789967e-15
1599726943683,-149.08876037597656,33.53108596801758,8.484165795441072e-15
1599726943685,-149.0874481201172,33.52312088012695,8.784129788364639e-15
1599726943687,-149.08651733398438,33.51750183105469,8.68414179072345e-15
1599726943689,-149.0845489501953,33.50580978393555,7.884237809593938e-15
1599726943691,-149.08010864257812,33.47932052612305,6.284429847334914e-15
1599726943693,-149.08006286621094,33.479305267333984,7.184321826105615e-15
1599726943695,-149.08001708984375,33.47929000854492,8.484165795441072e-15
1599726943697,-149.07998657226562,33.47927474975586,9.58403376949415e-15
1599726943699,-149.07997131347656,33.479278564453125,9.784009764776529e-15
1599726943701,-149.0799560546875,33.47928237915039,9.883997762417718e-15
1599726943703,-149.07994079589844,33.479286193847656,1.058391374590604e-14
1599726943705,-149.07992553710938,33.47929000854492,1.068390174354723e-14
1599726943707,-149.0799102783203,33.47929382324219,1.1183841731753174e-14
1599726943709,-149.0799560546875,33.47930145263672,1.158379372231793e-14
1599726943711,-149.0800018310547,33.47930908203125,1.1883757715241497e-14
1599726943713,-149.0800323486328,33.47932052612305,1.1883757715241497e-14
1599726943715,-149.080078125,33.47932815551758,1.1983745712882686e-14
