#Day Of Year:,322
#Event Date:,11/18/2019 13:54:00
#Original NetCDF file:,ORGLM-L2-LCFAG16s20193221354000e20193221354200c20193221354337.nc
#Platform:,G16
#Satellite (lat/lon/height):,0.0 / -75.199997 / 35786.02km
#Event Info:,
#Description:,
#Date Archived:,04/14/2020 08:29:25
#URL:,https://neo-bolide.ndc.nasa.gov
 
time (ms),longitude,latitude,energy (joules)
1574085240539,-112.18364715576172,-22.69831085205078,1.0183961755341285e-14
1574085240540,-112.17799377441406,-22.69803237915039,8.784129788364639e-15
1574085240542,-112.15840911865234,-22.697057723999023,7.68426181431156e-15
1574085240545,-112.13624572753906,-22.69595718383789,5.584513863846591e-15
1574085240547,-112.1362533569336,-22.695955276489258,6.284429847334914e-15
1574085240548,-112.13624572753906,-22.69594955444336,7.384297821387993e-15
1574085240550,-112.1413345336914,-22.70899772644043,9.184081778929395e-15
1574085240553,-112.14186096191406,-22.71037483215332,9.084093781288206e-15
1574085240555,-112.14237976074219,-22.71169662475586,9.983985760058907e-15
1574085240556,-112.14196014404297,-22.710603713989258,1.058391374590604e-14
1574085240558,-112.14361572265625,-22.714818954467773,1.0883877738829607e-14
1574085240560,-112.14341735839844,-22.714284896850586,1.0883877738829607e-14
1574085240563,-112.14397430419922,-22.715681076049805,1.0983865736470796e-14
1574085240564,-112.14415740966797,-22.716121673583984,1.0283949752982473e-14
1574085240566,-112.14624786376953,-22.721506118774414,1.1083853734111985e-14
1574085240568,-112.1479721069336,-22.725975036621094,1.0783889741188418e-14
1574085240570,-112.14814758300781,-22.72646713256836,9.883997762417718e-15
1574085240572,-112.16776275634766,-22.77680206298828,3.6847419086640006e-15
1574085240572,-112.13619995117188,-22.69590187072754,5.784489859128969e-15
1574085240574,-112.15027618408203,-22.732030868530273,7.784249811952749e-15
1574085240576,-112.15108489990234,-22.734146118164062,6.284429847334914e-15
1574085240578,-112.15361785888672,-22.740692138671875,4.2846698945111345e-15
1574085240580,-112.16767883300781,-22.77678108215332,2.5848739346109218e-15
1574085240582,-112.16765594482422,-22.776765823364258,2.284909941687355e-15
1574085240584,-112.16763305664062,-22.776752471923828,2.184921944046166e-15
1574085240586,-112.16763305664062,-22.776750564575195,2.384897939328544e-15
1574085240588,-112.16764831542969,-22.776758193969727,2.484885936969733e-15
1574085240590,-112.16767120361328,-22.776765823364258,3.0848139228168667e-15
1574085240592,-112.16768646240234,-22.776775360107422,2.8848379275344887e-15
1574085240594,-112.16770935058594,-22.776782989501953,2.5848739346109218e-15
1574085240596,-112.1677474975586,-22.776782989501953,3.0848139228168667e-15
1574085240598,-112.16779327392578,-22.776775360107422,2.8848379275344887e-15
1574085240600,-112.1678466796875,-22.77676773071289,3.2847899180992447e-15
1574085240602,-112.16790008544922,-22.776758193969727,3.4847659133816226e-15
1574085240604,-112.16795349121094,-22.776750564575195,4.2846698945111345e-15
1574085240606,-112.16797637939453,-22.776756286621094,4.6846218850758904e-15
1574085240608,-112.16796875,-22.77677345275879,4.6846218850758904e-15
1574085240610,-112.16796875,-22.776790618896484,4.1846818968699455e-15
1574085240612,-112.16796112060547,-22.77680778503418,3.7847299063051896e-15
1574085240614,-112.16795349121094,-22.776826858520508,3.6847419086640006e-15
1574085240616,-112.16793823242188,-22.776830673217773,2.9848259251756777e-15
1574085240618,-112.16790008544922,-22.776819229125977,2.7848499298932998e-15
1574085240620,-112.16786193847656,-22.776809692382812,3.2847899180992447e-15
1574085240622,-112.1678237915039,-22.776798248291016,3.584753911022812e-15
1574085240624,-112.16779327392578,-22.77678871154785,3.4847659133816226e-15
1574085240626,-112.16777038574219,-22.776782989501953,3.584753911022812e-15
1574085240628,-112.16776275634766,-22.77678108215332,3.6847419086640006e-15
1574085240630,-112.16776275634766,-22.77678108215332,3.2847899180992447e-15
