#Day Of Year:,96
#Event Date:,04/05/2020 12:03:17
#Original NetCDF file:,ORGLM-L2-LCFAG17s20200961203000e20200961203190c20200961203335.nc
#Platform:,G17
#Satellite (lat/lon/height):,0.0 / -137.199997 / 35786.02km
#Event Info:,
#Description:,
#Date Archived:,04/14/2020 07:50:23
#URL:,https://neo-bolide.ndc.nasa.gov
 
time (ms),longitude,latitude,energy (joules)
1586088197466,-113.89635467529297,44.9910888671875,3.3847779157404337e-15
1586088197468,-113.8963394165039,44.99108123779297,3.8847179039463786e-15
1586088197470,-113.89632415771484,44.99106979370117,3.8847179039463786e-15
1586088197472,-113.89630889892578,44.991058349609375,4.7846098827170794e-15
1586088197474,-113.89630889892578,44.991050720214844,4.984585877999457e-15
1586088197476,-113.89633178710938,44.99104309082031,4.984585877999457e-15
1586088197478,-113.89634704589844,44.99103546142578,5.68450186148778e-15
1586088197480,-113.89636993408203,44.99102783203125,6.084453852052536e-15
1586088197482,-113.8963851928711,44.99102020263672,6.084453852052536e-15
1586088197484,-113.89639282226562,44.99102783203125,5.884477856770158e-15
1586088197486,-113.8963851928711,44.991058349609375,5.784489859128969e-15
1586088197488,-113.89637756347656,44.9910888671875,5.884477856770158e-15
1586088197490,-113.89636993408203,44.99111557006836,6.484405842617292e-15
1586088197492,-113.89635467529297,44.991146087646484,7.184321826105615e-15
1586088197494,-113.89635467529297,44.99116134643555,7.284309823746804e-15
1586088197496,-113.8963623046875,44.991153717041016,7.084333828464426e-15
1586088197498,-113.8963623046875,44.99114990234375,6.784369835540859e-15
1586088197500,-113.89636993408203,44.991146087646484,7.784249811952749e-15
1586088197502,-113.89637756347656,44.99114227294922,8.984105783647017e-15
1586088197504,-113.8963623046875,44.99113845825195,1.0183961755341285e-14
1586088197506,-113.89632415771484,44.991146087646484,1.058391374590604e-14
1586088197508,-113.89628601074219,44.991153717041016,1.058391374590604e-14
1586088197510,-113.89624786376953,44.99115753173828,1.0283949752982473e-14
1586088197512,-113.89620971679688,44.99116516113281,1.1083853734111985e-14
1586088197514,-113.89620971679688,44.99116134643555,1.058391374590604e-14
1586088197516,-113.89627838134766,44.99114227294922,1.1383817727035552e-14
1586088197518,-113.8963394165039,44.99112319946289,1.058391374590604e-14
1586088197520,-113.89640045166016,44.99110794067383,9.983985760058907e-15
1586088197522,-113.89646911621094,44.9910888671875,1.0383937750623662e-14
1586088197524,-113.89649963378906,44.991085052490234,1.0983865736470796e-14
1586088197526,-113.8964614868164,44.99110794067383,1.1883757715241497e-14
1586088197528,-113.89642333984375,44.99113082885742,1.1983745712882686e-14
1586088197530,-113.8963851928711,44.991153717041016,1.1883757715241497e-14
1586088197532,-113.89634704589844,44.991180419921875,1.258367369872982e-14
1586088197534,-113.89632415771484,44.99119186401367,1.3283589682218143e-14
1586088197536,-113.89635467529297,44.991172790527344,1.45834336515536e-14
1586088197538,-113.89637756347656,44.991153717041016,1.45834336515536e-14
1586088197540,-113.89640045166016,44.99113464355469,1.54833256303243e-14
1586088197542,-113.89642333984375,44.99111557006836,1.5083373639759545e-14
1586088197544,-113.89643859863281,44.99110412597656,1.4783409646835978e-14
1586088197546,-113.89640808105469,44.991111755371094,1.448344565391241e-14
1586088197548,-113.8963851928711,44.991119384765625,1.4283469658630033e-14
1586088197550,-113.8963623046875,44.991127014160156,1.448344565391241e-14
1586088197552,-113.89633178710938,44.99113464355469,1.45834336515536e-14
1586088197553,-113.89631652832031,44.99113845825195,1.3983505665706466e-14
1586088197556,-113.89633178710938,44.99113464355469,1.3483565677500521e-14
1586088197558,-113.89634704589844,44.991127014160156,1.1883757715241497e-14
1586088197560,-113.89635467529297,44.991119384765625,1.1183841731753174e-14
1586088197561,-113.89636993408203,44.991111755371094,1.0283949752982473e-14
1586088197563,-113.89637756347656,44.991111755371094,9.484045771852962e-15
1586088197566,-113.89637756347656,44.99112319946289,8.984105783647017e-15
1586088197568,-113.89637756347656,44.99113464355469,7.68426181431156e-15
1586088197570,-113.89637756347656,44.991146087646484,6.884357833182048e-15
1586088197571,-113.89637756347656,44.99115753173828,6.884357833182048e-15
1586088197574,-113.89637756347656,44.99116516113281,6.384417844976103e-15
1586088197576,-113.89639282226562,44.99115753173828,5.884477856770158e-15
1586088197578,-113.89640808105469,44.99114990234375,5.184561873281835e-15
1586088197579,-113.89643096923828,44.99114227294922,4.4846458897935125e-15
1586088197581,-113.89644622802734,44.99113464355469,2.6848619322521108e-15
