#Day Of Year:,357
#Event Date:,12/23/2019 12:46:13
#Original NetCDF file:,ORGLM-L2-LCFAG17s20193571246000e20193571246160c20193571246323.nc
#Platform:,G17
#Satellite (lat/lon/height):,0.0 / -137.199997 / 35786.02km
#Event Info:,
#Description:,
#Date Archived:,04/14/2020 08:15:21
#URL:,https://neo-bolide.ndc.nasa.gov
 
time (ms),longitude,latitude,energy (joules)
1577105173992,-119.74440002441406,44.94696807861328,1.4183481660988844e-14
1577105173994,-119.74439239501953,44.94696807861328,1.468342164919479e-14
1577105173996,-119.744384765625,44.94697189331055,1.558331362796549e-14
1577105173998,-119.74437713623047,44.94697570800781,1.4883397644477167e-14
1577105174000,-119.74436950683594,44.94697952270508,1.4783409646835978e-14
1577105174002,-119.7443618774414,44.946983337402344,1.4983385642118356e-14
1577105174004,-119.74435424804688,44.94698715209961,1.568330162560668e-14
1577105174006,-119.74437713623047,44.946983337402344,1.5883277620889057e-14
1577105174008,-119.74440002441406,44.946983337402344,1.648320560673619e-14
1577105174010,-119.74442291259766,44.94697952270508,1.6383217609095e-14
1577105174012,-119.74444580078125,44.94697570800781,1.658319360437738e-14
1577105174014,-119.74446868896484,44.94697570800781,1.7083133592583324e-14
1577105174016,-119.74445343017578,44.94698715209961,1.738309758550689e-14
1577105174018,-119.74713134765625,44.939453125,1.9282869540689482e-14
1577105174020,-119.7484130859375,44.93584060668945,1.9682821531254238e-14
1577105174022,-119.74956512451172,44.932586669921875,1.9782809528895427e-14
1577105174024,-119.75151062011719,44.92710876464844,2.1282629493513262e-14
1577105174026,-119.75299835205078,44.92295455932617,2.138261749115445e-14
1577105174028,-119.75518035888672,44.91687774658203,2.2182521472283962e-14
1577105174030,-119.75717163085938,44.91133499145508,2.3582353439260608e-14
1577105174032,-119.75895690917969,44.906341552734375,2.3582353439260608e-14
1577105174034,-119.7612533569336,44.89992904663086,2.4882197408596065e-14
1577105174036,-119.7633285522461,44.894107818603516,2.5082173403878443e-14
1577105174038,-119.7651138305664,44.889102935791016,2.5582113392084388e-14
1577105174040,-119.766845703125,44.88423156738281,2.7681861342549357e-14
1577105174042,-119.76866149902344,44.8791389465332,2.828178932839649e-14
1577105174044,-119.76995086669922,44.875518798828125,2.828178932839649e-14
1577105174046,-119.77104949951172,44.8724250793457,2.8081813333114112e-14
1577105174048,-119.77290344238281,44.867191314697266,2.6981945359061034e-14
1577105174050,-119.7746810913086,44.86217498779297,2.6681981366137467e-14
1577105174052,-119.77467346191406,44.86219787597656,2.6981945359061034e-14
1577105174054,-119.774658203125,44.86222457885742,2.7181921354343412e-14
1577105174056,-119.77469635009766,44.86219787597656,2.7881837337831735e-14
1577105174058,-119.77474212646484,44.86216735839844,2.7881837337831735e-14
1577105174060,-119.77478790283203,44.86213684082031,2.748188534726698e-14
1577105174061,-119.77483367919922,44.86210632324219,2.72819093519846e-14
1577105174064,-119.7748794555664,44.86207580566406,2.628202937557271e-14
1577105174066,-119.77485656738281,44.862064361572266,2.5582113392084388e-14
1577105174068,-119.77482604980469,44.862056732177734,2.5182161401519632e-14
1577105174069,-119.77479553222656,44.86204528808594,2.4582233415672498e-14
1577105174071,-119.77476501464844,44.862037658691406,2.448224541803131e-14
1577105174074,-119.77473449707031,44.862030029296875,2.3882317432184175e-14
1577105174076,-119.77474212646484,44.86200714111328,2.1882557479360396e-14
1577105174077,-119.7747573852539,44.86198425292969,1.9982785524177805e-14
1577105174079,-119.77477264404297,44.86195755004883,1.8682941554842348e-14
1577105174082,-119.77479553222656,44.861934661865234,1.6783169599659757e-14
1577105174084,-119.77481079101562,44.86191177368164,1.4183481660988844e-14
1577105174085,-119.77481079101562,44.8619384765625,1.1883757715241497e-14
1577105174087,-119.77481079101562,44.86197280883789,9.883997762417718e-15
1577105174089,-119.77481079101562,44.86201095581055,9.084093781288206e-15
1577105174092,-119.77481079101562,44.86204528808594,7.884237809593938e-15
1577105174093,-119.77481079101562,44.862083435058594,7.68426181431156e-15
1577105174095,-119.77481079101562,44.86207580566406,6.584393840258481e-15
1577105174097,-119.77481842041016,44.862060546875,5.884477856770158e-15
1577105174099,-119.77482604980469,44.86204528808594,5.284549870923024e-15
1577105174102,-119.77483367919922,44.862030029296875,5.484525866205402e-15
1577105174103,-119.77484130859375,44.86201477050781,5.384537868564213e-15
1577105174105,-119.77482604980469,44.862022399902344,5.284549870923024e-15
1577105174107,-119.77481079101562,44.862037658691406,4.6846218850758904e-15
1577105174109,-119.77479553222656,44.8620491027832,3.2847899180992447e-15
1577105174115,-119.77476501464844,44.8620719909668,1.78496995348141e-15
