#Day Of Year:,53
#Event Date:,02/22/2021 13:23:20
#Original NetCDF file:,ORGLM-L2-LCFAG17s20210531323200e20210531323405c20210531323412.nc
#Platform:,G17
#Satellite (lat/lon/height):,0.0 / -137.199997 / 35786.02km
#Event Info:,
#Description:,
#Date Archived:,03/02/2021 19:16:51
#URL:,https://neo-bolide.ndc.nasa.gov
 
time (ms),longitude,latitude,energy (joules)
1614000201006,-112.07789611816406,55.478275299072266,1.2183389372538278e-12
1614000201008,-112.07852172851562,55.477455139160156,1.1783437381973522e-12
1614000201010,-112.07894134521484,55.47691345214844,1.1541466427681844e-12
1614000201012,-112.07935333251953,55.47635269165039,1.1530467747941314e-12
1614000201014,-112.0796127319336,55.47598648071289,1.177243870223299e-12
1614000201016,-112.0799560546875,55.47550964355469,1.203640701600573e-12
1614000201018,-112.08049774169922,55.47477340698242,1.2140394533552566e-12
1614000201020,-112.08097839355469,55.474124908447266,1.2389364647679127e-12
1614000201021,-112.08112335205078,55.47393798828125,1.330625458604883e-12
1614000201024,-112.08157348632812,55.473358154296875,1.4402123040196261e-12
1614000201026,-112.08179473876953,55.47308349609375,1.4808074310619488e-12
1614000201028,-112.08232879638672,55.47239303588867,1.4980053666562334e-12
1614000201029,-112.08283996582031,55.47173309326172,1.4948057507317153e-12
1614000201031,-112.08344268798828,55.4709587097168,1.4691088353379297e-12
1614000201034,-112.08399200439453,55.470252990722656,1.473508307234142e-12
1614000201036,-112.0848159790039,55.46918869018555,1.4596099755620168e-12
1614000201037,-112.08515930175781,55.468772888183594,1.437012688095108e-12
1614000201039,-112.08570861816406,55.46807098388672,1.4551105156681633e-12
1614000201041,-112.08649444580078,55.467010498046875,1.4670090873874648e-12
1614000201044,-112.16912841796875,55.357505798339844,1.7776384580197402e-13
1614000201044,-112.07601165771484,55.480873107910156,1.3117277270506983e-12
1614000201046,-112.08771514892578,55.46533966064453,1.507304250436864e-12
1614000201047,-112.08924102783203,55.46415328979492,1.5780957527668257e-12
1614000201049,-112.0887680053711,55.463897705078125,1.606292368101641e-12
1614000201052,-112.08953094482422,55.46283721923828,1.5974934243092164e-12
1614000201054,-112.09016418457031,55.461952209472656,1.614791347901142e-12
1614000201055,-112.09198760986328,55.460384368896484,1.6541866189717705e-12
1614000201057,-112.09292602539062,55.45940017700195,1.7077801857074478e-12
1614000201059,-112.09392547607422,55.458221435546875,1.7350769090634924e-12
1614000201062,-112.09478759765625,55.457122802734375,1.7303774731743565e-12
1614000201063,-112.09656524658203,55.45611572265625,1.7366767170257515e-12
1614000201065,-112.09722137451172,55.455265045166016,1.7667731043157493e-12
1614000201067,-112.09845733642578,55.45412063598633,1.8175670071174733e-12
1614000201069,-112.09979248046875,55.45289611816406,1.8720604658319213e-12
1614000201071,-112.10136413574219,55.45176315307617,1.862961558046573e-12
1614000201073,-112.10305786132812,55.449947357177734,1.848163334395677e-12
1614000201075,-112.10460662841797,55.44847869873047,1.852762782287172e-12
1614000201077,-112.10623168945312,55.447540283203125,1.8959575972681655e-12
1614000201079,-112.10803985595703,55.4460563659668,1.9012569611431485e-12
1614000201081,-112.11009216308594,55.44458770751953,1.863961438022985e-12
1614000201083,-112.1127700805664,55.4426155090332,1.833165134749499e-12
1614000201085,-112.11556243896484,55.440895080566406,1.7831711359289043e-12
1614000201087,-112.11872863769531,55.439273834228516,1.7659732003346198e-12
1614000201089,-112.12214660644531,55.43746566772461,1.81896683908445e-12
1614000201091,-112.12586975097656,55.43588638305664,1.9135554848530148e-12
1614000201093,-112.12985229492188,55.433956146240234,1.85766219417159e-12
1614000201095,-112.134765625,55.431602478027344,1.7523748326554181e-12
1614000201097,-112.13951873779297,55.429317474365234,1.6240902316817727e-12
1614000201099,-112.14509582519531,55.426658630371094,1.44221206397245e-12
1614000201101,-112.15131378173828,55.42386245727539,1.3305254706072418e-12
1614000201103,-112.1587142944336,55.421382904052734,1.2732323479588405e-12
1614000201105,-112.16681671142578,55.41915512084961,1.2313373769471823e-12
1614000201107,-112.17523956298828,55.416534423828125,1.2135395133670507e-12
1614000201109,-112.18346405029297,55.41455841064453,1.2210386131901399e-12
1614000201111,-112.19332122802734,55.411746978759766,1.1964415657704074e-12
1614000201113,-112.2029037475586,55.40930938720703,1.1643454185275857e-12
1614000201115,-112.21345520019531,55.40663528442383,1.1298495593413755e-12
1614000201117,-112.2248764038086,55.40358352661133,1.0701567247495857e-12
1614000201119,-112.2364730834961,55.400455474853516,1.0190628579549381e-12
1614000201121,-112.2468490600586,55.397987365722656,9.973654624668001e-13
1614000201123,-112.25800323486328,55.39552688598633,9.764679709597916e-13
1614000201125,-112.26951599121094,55.39237594604492,9.436719077334816e-13
1614000201127,-112.28113555908203,55.38928985595703,9.178750043420549e-13
1614000201129,-112.28643798828125,55.389366149902344,9.421720877688638e-13
1614000201131,-112.29058074951172,55.389564514160156,9.699687511131143e-13
1614000201133,-112.29454803466797,55.389549255371094,9.875666386979636e-13
1614000201135,-112.29841613769531,55.38901138305664,9.719685110659381e-13
1614000201137,-112.3026351928711,55.3882942199707,9.40672267804246e-13
1614000201139,-112.30394744873047,55.3865966796875,9.178750043420549e-13
1614000201141,-112.30530548095703,55.38480758666992,8.672810775356132e-13
1614000201143,-112.30665588378906,55.38298034667969,8.155872827551185e-13
1614000201145,-112.30780029296875,55.38142776489258,7.883905473967151e-13
1614000201147,-112.30925750732422,55.37944412231445,7.768919276679784e-13
1614000201149,-112.31013488769531,55.37825012207031,8.014889750877109e-13
1614000201151,-112.31069946289062,55.37748336791992,8.322852783611971e-13
1614000201153,-112.3118896484375,55.37591552734375,8.38584522212592e-13
1614000201155,-112.31301879882812,55.374420166015625,8.366847502574094e-13
1614000201157,-112.31381225585938,55.37337875366211,8.216865506112311e-13
1614000201159,-112.31536102294922,55.37131881713867,8.008890471018638e-13
1614000201161,-112.31657409667969,55.36969757080078,7.684929358661185e-13
1614000201163,-112.31734466552734,55.36865234375,7.684929358661185e-13
1614000201165,-112.31798553466797,55.36777114868164,7.584941361019996e-13
1614000201167,-112.31839752197266,55.367210388183594,7.579941961137937e-13
1614000201169,-112.3201904296875,55.36479187011719,6.914021896847618e-13
1614000201171,-112.32209777832031,55.36222457885742,6.55506498531575e-13
1614000201173,-112.3224105834961,55.361793518066406,6.531067865881864e-13
1614000201175,-112.32404327392578,55.35960388183594,6.262100152227066e-13
1614000201177,-112.3244400024414,55.35905838012695,6.203107233618765e-13
1614000201179,-112.32527923583984,55.35792541503906,6.096120076142692e-13
1614000201181,-112.32616424560547,55.35676193237305,5.911142280506493e-13
1614000201183,-112.32727813720703,55.3553352355957,5.651173486639401e-13
1614000201185,-112.32879638671875,55.35337448120117,5.397203972630781e-13
1614000201187,-112.3304443359375,55.351234436035156,4.985253422349083e-13
